ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	KATHLAMET-1-1	KATHLAMET	KATHLAMET	kath1253	Kathlamet	Chinookan			False	1	*I	1209	I	nai	nai	n ɐ i	false	4 7 7	AXZ	NEI	2	2.N.C 2.E.V 2.I.V	2.0 1.5 0.8	nɐi	0	1
34	CHINOOK_WAWA-1-1	CHINOOK_WAWA	CHINOOK_WAWA	chin1272	Creolized Grand Ronde Chinook Jargon	Chinookan	Lower Chinookan		False	1	*I	1209	I	nika	nika	n i k ɐ	false	4 7 1 7	AXBZ	NIKE	1	1.N.C 1.I.V 1.K.C 1.E.V	2.0 1.5 1.75 0.8	nikɐ	0	1
35	LOWER_CHINOOK-1-1	LOWER_CHINOOK	LOWER_CHINOOK	chin1286	Clatsop-Shoalwater Chinook	Chinookan	Lower Chinookan		False	1	*I	1209	I	xik	xik	x i k	false	3 7 1	AXN	GIK	3	3.G.C 3.I.V 3.K.c	2.0 1.5 0.8	xik	0	1
36	LOWER_CHINOOK-1-2	LOWER_CHINOOK	LOWER_CHINOOK	chin1286	Clatsop-Shoalwater Chinook	Chinookan	Lower Chinookan		False	1	*I	1209	I	xak	xak	x ɐ k	false	3 7 1	AXN	GEK	3	3.G.C 3.E.V 3.K.c	2.0 1.5 0.8	xɐk	0	1
37	LOWER_CHINOOK-1-3	LOWER_CHINOOK	LOWER_CHINOOK	chin1286	Clatsop-Shoalwater Chinook	Chinookan	Lower Chinookan		False	1	*I	1209	I	xiLik	xiLik	x i ʎ i k	false	3 7 5 7 1	AXBYN	GILIK	3	3.G.C 3.I.V 3.L.C 3.I.V 3.K.c	2.0 1.5 1.75 1.3 0.8	xiʎik	0	1
2	KATHLAMET-30-1	KATHLAMET	KATHLAMET	kath1253	Kathlamet	Chinookan			False	30	*blood	946	BLOOD	qaulqt	qaulqt	q ɐ u l q t	false	1 7 7 5 1 1	AXYLLN	KEYLKT	2	2.K.C 2.E.V 2.Y.V 2.L.c 2.K.c 2.T.c	2.0 1.5 1.3 1.1 1.1 0.8	qɐulqt	0	3
38	CHINOOK_WAWA-30-1	CHINOOK_WAWA	CHINOOK_WAWA	chin1272	Creolized Grand Ronde Chinook Jargon	Chinookan	Lower Chinookan		False	30	*blood	946	BLOOD	pilpil	pilpil	p i l p i l	false	1 7 5 1 7 5	AXMBYN	PILPIL	1	1.P.C 1.I.V 1.L.c 1.P.C 1.I.V 1.L.c	2.0 1.5 1.1 1.75 1.3 0.8	pilpil	0	2
3	KATHLAMET-31-1	KATHLAMET	KATHLAMET	kath1253	Kathlamet	Chinookan			False	31	*bone	1394	BONE	qucu	qucu	q u ts u	false	1 7 2 7	AXBZ	KYCY	2	2.K.C 2.Y.V 2.C.C 2.Y.V	2.0 1.5 1.75 0.8	qutsu	0	5
39	CHINOOK_WAWA-31-1	CHINOOK_WAWA	CHINOOK_WAWA	chin1272	Creolized Grand Ronde Chinook Jargon	Chinookan	Lower Chinookan		False	31	*bone	1394	BONE	stone	stone	s t o n e	false	3 1 7 4 7	ACYBZ	STUNE	1	1.S.C 1.T.C 1.U.V 1.N.C 1.E.V	2.0 1.5 1.3 1.75 0.8	stone	0	4
4	KATHLAMET-51-1	KATHLAMET	KATHLAMET	kath1253	Kathlamet	Chinookan			False	51	*breasts	1402	BREAST	tu	tu	t u	false	1 7	AX	TY	2	2.T.C 2.Y.V	2.0 1.5	tu	0	7
40	CHINOOK_WAWA-51-1	CHINOOK_WAWA	CHINOOK_WAWA	chin1272	Creolized Grand Ronde Chinook Jargon	Chinookan	Lower Chinookan		False	51	*breasts	1402	BREAST	totoS	totoS	t o t o ʃ	false	1 7 1 7 3	AXBYN	TUTUS	1	1.T.C 1.U.V 1.T.C 1.U.V 1.S.c	2.0 1.5 1.75 1.3 0.8	totoʃ	0	6
41	LOWER_CHINOOK-51-1	LOWER_CHINOOK	LOWER_CHINOOK	chin1286	Clatsop-Shoalwater Chinook	Chinookan	Lower Chinookan		False	51	*breasts	1402	BREAST	7to	7to	ʔ t o	false	1 1 7	ACZ	HTU	3	3.H.C 3.T.C 3.U.V	2.0 1.5 0.8	ʔto	0	7
5	KATHLAMET-66-1	KATHLAMET	KATHLAMET	kath1253	Kathlamet	Chinookan			False	66	*come	1446	COME	ti	ti	t i	false	1 7	AX	TI	2	2.T.C 2.I.V	2.0 1.5	ti	0	9
42	CHINOOK_WAWA-66-1	CHINOOK_WAWA	CHINOOK_WAWA	chin1272	Creolized Grand Ronde Chinook Jargon	Chinookan	Lower Chinookan		False	66	*come	1446	COME	chako	chako	ts h ɐ k o	false	2 3 7 1 7	ACXBZ	CHEKU	1	1.C.C 1.H.C 1.E.V 1.K.C 1.U.V	2.0 1.5 1.5 1.75 0.8	tshɐko	0	8
43	LOWER_CHINOOK-66-1	LOWER_CHINOOK	LOWER_CHINOOK	chin1286	Clatsop-Shoalwater Chinook	Chinookan	Lower Chinookan		False	66	*come	1446	COME	t	t	t	false	1	A	T	3	3.T.C	2.0	t	0	10
6	KATHLAMET-61-1	KATHLAMET	KATHLAMET	kath1253	Kathlamet	Chinookan			False	61	*die	1494	DIE	maqt	maqt	m ɐ q t	false	4 7 1 1	AXLN	MEKT	2	2.M.C 2.E.V 2.K.c 2.T.c	2.0 1.5 1.1 0.8	mɐqt	0	11
44	LOWER_CHINOOK-61-1	LOWER_CHINOOK	LOWER_CHINOOK	chin1286	Clatsop-Shoalwater Chinook	Chinookan	Lower Chinookan		False	61	*die	1494	DIE	mEqt	mEqt	m a q t	false	4 7 1 1	AXLN	MAKT	3	3.M.C 3.A.V 3.K.c 3.T.c	2.0 1.5 1.1 0.8	maqt	0	12
7	KATHLAMET-21-1	KATHLAMET	KATHLAMET	kath1253	Kathlamet	Chinookan			False	21	*dog	2009	DOG	kutkut	kutkut	k u t k u t	false	1 7 1 1 7 1	AXMBYN	KYTKYT	2	2.K.C 2.Y.V 2.T.c 2.K.C 2.Y.V 2.T.c	2.0 1.5 1.1 1.75 1.3 0.8	kutkut	0	14
45	CHINOOK_WAWA-21-1	CHINOOK_WAWA	CHINOOK_WAWA	chin1272	Creolized Grand Ronde Chinook Jargon	Chinookan	Lower Chinookan		False	21	*dog	2009	DOG	komuks	komuks	k o m u k s	false	1 7 4 7 1 3	AXBYBC	KUMYKS	1	1.K.C 1.U.V 1.M.C 1.Y.V 1.K.C 1.S.C	2.0 1.5 1.75 1.3 1.75 1.5	komuks	0	13
46	LOWER_CHINOOK-21-1	LOWER_CHINOOK	LOWER_CHINOOK	chin1286	Clatsop-Shoalwater Chinook	Chinookan	Lower Chinookan		False	21	*dog	2009	DOG	ke7wioX	ke7wioX	k e ʔ w i o χ	false	1 7 1 6 7 7 3	AXBCYYN	KEHWIUG	3	3.K.C 3.E.V 3.H.C 3.W.C 3.I.V 3.U.V 3.G.c	2.0 1.5 1.75 1.5 1.3 1.3 0.8	keʔwioχ	0	15
8	KATHLAMET-54-1	KATHLAMET	KATHLAMET	kath1253	Kathlamet	Chinookan			False	54	*drink	1401	DRINK	qamst	qamst	q ɐ m s t	false	1 7 4 3 1	AXLLN	KEMST	2	2.K.C 2.E.V 2.M.c 2.S.c 2.T.c	2.0 1.5 1.1 1.1 0.8	qɐmst	0	17
