ID	ASJP_ID	DOCULECT	LANGUAGE_NAME	GLOTTOCODE	GLOTTOLOG_NAME	LANGUAGE_LINEAGE_0	LANGUAGE_LINEAGE_1	LANGUAGE_LINEAGE_2	LANGUAGE_ISOLATE	PARAMETER_ID	CONCEPT	CONCEPTICON_ID	CONCEPTICON_GLOSS	VALUE	FORM	TOKENS	LOAN	SONARS	PROSTRINGS	CLASSES	LANGID	NUMBERS	WEIGHTS	IPA	DUPLICATES	COGID
1	KAMULA-1-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	1	*I	1209	I	nE*	nE*	n ã	false	4 7	AX	NA	2	2.N.C 2.A.V	2.0 1.5	nã	0	1
36	AEKYOM-1-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	1	*I	1209	I	no	no	n o	false	4 7	AX	NU	1	1.N.C 1.U.V	2.0 1.5	no	0	1
37	PARE_PNG-1-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	1	*I	1209	I	no*	no*	n õ	false	4 7	AX	NU	3	3.N.C 3.U.V	2.0 1.5	nõ	0	1
2	KAMULA-30-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	30	*blood	946	BLOOD	umoli	umoli	u m o l i	false	7 4 7 5 7	XBYBZ	YMULI	2	2.Y.V 2.M.C 2.U.V 2.L.C 2.I.V	1.5 1.75 1.3 1.75 0.8	umoli	0	2
38	PARE_PNG-30-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	30	*blood	946	BLOOD	sowo	sowo	s o w o	false	3 7 6 7	AXBZ	SUWU	3	3.S.C 3.U.V 3.W.C 3.U.V	2.0 1.5 1.75 0.8	sowo	0	3
3	KAMULA-31-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	31	*bone	1394	BONE	ELu	ELu	a ʎ u	false	7 5 7	XBZ	ALY	2	2.A.V 2.L.C 2.Y.V	1.5 1.75 0.8	aʎu	0	5
39	AEKYOM-31-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	31	*bone	1394	BONE	kro	kro	k r o	false	1 5 7	ACX	KRU	1	1.K.C 1.R.C 1.U.V	2.0 1.5 1.5	kro	0	4
40	PARE_PNG-31-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	31	*bone	1394	BONE	ko	ko	k o	false	1 7	AX	KU	3	3.K.C 3.U.V	2.0 1.5	ko	0	6
4	KAMULA-51-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	51	*breasts	1402	BREAST	mEmE	mEmE	m a m a	false	4 7 4 7	AXBZ	MAMA	2	2.M.C 2.A.V 2.M.C 2.A.V	2.0 1.5 1.75 0.8	mama	0	8
41	AEKYOM-51-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	51	*breasts	1402	BREAST	tutE	tutE	t u t a	false	1 7 1 7	AXBZ	TYTA	1	1.T.C 1.Y.V 1.T.C 1.A.V	2.0 1.5 1.75 0.8	tuta	0	7
42	PARE_PNG-51-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	51	*breasts	1402	BREAST	bu	bu	b u	false	1 7	AX	PY	3	3.P.C 3.Y.V	2.0 1.5	bu	0	9
5	KAMULA-66-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	66	*come	1446	COME	pu	pu	p u	false	1 7	AX	PY	2	2.P.C 2.Y.V	2.0 1.5	pu	0	10
43	PARE_PNG-66-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	66	*come	1446	COME	hadano	hadano	h ɐ d ɐ n o	false	3 7 1 7 4 7	AXBYBZ	HETENU	3	3.H.C 3.E.V 3.T.C 3.E.V 3.N.C 3.U.V	2.0 1.5 1.75 1.3 1.75 0.8	hɐdɐno	0	11
44	PARE_PNG-61-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	61	*die	1494	DIE	po	po	p o	false	1 7	AX	PU	3	3.P.C 3.U.V	2.0 1.5	po	0	12
6	KAMULA-21-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	21	*dog	2009	DOG	esemolo	esemolo	e s e m o l o	false	7 3 7 4 7 5 7	XBYBYBZ	ESEMULU	2	2.E.V 2.S.C 2.E.V 2.M.C 2.U.V 2.L.C 2.U.V	1.5 1.75 1.3 1.75 1.3 1.75 0.8	esemolo	0	14
45	AEKYOM-21-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	21	*dog	2009	DOG	psane	psane	p s ɐ n e	false	1 3 7 4 7	ACXBZ	PSENE	1	1.P.C 1.S.C 1.E.V 1.N.C 1.E.V	2.0 1.5 1.5 1.75 0.8	psɐne	0	13
46	PARE_PNG-21-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	21	*dog	2009	DOG	ti	ti	t i	false	1 7	AX	TI	3	3.T.C 3.I.V	2.0 1.5	ti	0	15
47	PARE_PNG-54-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	54	*drink	1401	DRINK	de	de	d e	false	1 7	AX	TE	3	3.T.C 3.E.V	2.0 1.5	de	1	16
7	KAMULA-39-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	39	*ear	1247	EAR	molo	molo	m o l o	false	4 7 5 7	AXBZ	MULU	2	2.M.C 2.U.V 2.L.C 2.U.V	2.0 1.5 1.75 0.8	molo	0	18
48	AEKYOM-39-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	39	*ear	1247	EAR	kEndokE	kEndokE	k a n d o k a	false	1 7 4 1 7 1 7	AXMBYBZ	KANTUKA	1	1.K.C 1.A.V 1.N.c 1.T.C 1.U.V 1.K.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	kandoka	0	17
49	PARE_PNG-39-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	39	*ear	1247	EAR	mogo	mogo	m o g o	false	4 7 1 7	AXBZ	MUKU	3	3.M.C 3.U.V 3.K.C 3.U.V	2.0 1.5 1.75 0.8	mogo	0	19
8	KAMULA-40-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	40	*eye	1248	EYE	inoma	inoma	i n o m ɐ	false	7 4 7 4 7	XBYBZ	INUME	2	2.I.V 2.N.C 2.U.V 2.M.C 2.E.V	1.5 1.75 1.3 1.75 0.8	inomɐ	0	21
50	AEKYOM-40-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	40	*eye	1248	EYE	krNE	krNE	k r ŋ a	false	1 5 4 7	AXBZ	KRNA	1	1.K.C 1.R.V 1.N.C 1.A.V	2.0 1.5 1.75 0.8	krŋa	0	20
51	PARE_PNG-40-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	40	*eye	1248	EYE	kinemo	kinemo	k i n e m o	false	1 7 4 7 4 7	AXBYBZ	KINEMU	3	3.K.C 3.I.V 3.N.C 3.E.V 3.M.C 3.U.V	2.0 1.5 1.75 1.3 1.75 0.8	kinemo	0	21
9	KAMULA-82-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	82	*fire	221	FIRE	deLopo	deLopo	d e ʎ o p o	false	1 7 5 7 1 7	AXBYBZ	TELUPU	2	2.T.C 2.E.V 2.L.C 2.U.V 2.P.C 2.U.V	2.0 1.5 1.75 1.3 1.75 0.8	deʎopo	0	23
52	AEKYOM-82-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	82	*fire	221	FIRE	doe	doe	d o e	false	1 7 7	AXZ	TUE	1	1.T.C 1.U.V 1.E.V	2.0 1.5 0.8	doe	0	22
53	AEKYOM-82-2	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	82	*fire	221	FIRE	de	de	d e	false	1 7	AX	TE	1	1.T.C 1.E.V	2.0 1.5	de	0	22
54	PARE_PNG-82-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	82	*fire	221	FIRE	nE	nE	n a	false	4 7	AX	NA	3	3.N.C 3.A.V	2.0 1.5	na	0	24
10	KAMULA-19-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	19	*fish	227	FISH	omolo	omolo	o m o l o	false	7 4 7 5 7	XBYBZ	UMULU	2	2.U.V 2.M.C 2.U.V 2.L.C 2.U.V	1.5 1.75 1.3 1.75 0.8	omolo	0	25
55	PARE_PNG-19-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	19	*fish	227	FISH	mune	mune	m u n e	false	4 7 4 7	AXBZ	MYNE	3	3.M.C 3.Y.V 3.N.C 3.E.V	2.0 1.5 1.75 0.8	mune	0	26
56	PARE_PNG-95-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	95	*full	1429	FULL	towate	towate	t o w ɐ t e	false	1 7 6 7 1 7	AXBYBZ	TUWETE	3	3.T.C 3.U.V 3.W.C 3.E.V 3.T.C 3.E.V	2.0 1.5 1.75 1.3 1.75 0.8	towɐte	0	27
11	KAMULA-48-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	48	*hand	1277	HAND	to	to	t o	false	1 7	AX	TU	2	2.T.C 2.U.V	2.0 1.5	to	0	28
57	PARE_PNG-48-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	48	*hand	1277	HAND	atowe	atowe	ɐ t o w e	false	7 1 7 6 7	XBYBZ	ETUWE	3	3.E.V 3.T.C 3.U.V 3.W.C 3.E.V	1.5 1.75 1.3 1.75 0.8	ɐtowe	0	29
12	KAMULA-58-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	58	*hear	1408	HEAR	tolo	tolo	t o l o	false	1 7 5 7	AXBZ	TULU	2	2.T.C 2.U.V 2.L.C 2.U.V	2.0 1.5 1.75 0.8	tolo	0	30
58	PARE_PNG-58-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	58	*hear	1408	HEAR	wodalao	wodalao	w o d ɐ l ɐ o	false	6 7 1 7 5 7 7	AXBYBYZ	WUTELEU	3	3.W.C 3.U.V 3.T.C 3.E.V 3.L.C 3.E.V 3.U.V	2.0 1.5 1.75 1.3 1.75 1.3 0.8	wodɐlɐo	0	31
13	KAMULA-47-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	47	*knee	1371	KNEE	oLuma	oLuma	o ʎ u m ɐ	false	7 5 7 4 7	XBYBZ	ULYME	2	2.U.V 2.L.C 2.Y.V 2.M.C 2.E.V	1.5 1.75 1.3 1.75 0.8	oʎumɐ	0	33
59	AEKYOM-47-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	47	*knee	1371	KNEE	tama	tama	t ɐ m ɐ	false	1 7 4 7	AXBZ	TEME	1	1.T.C 1.E.V 1.M.C 1.E.V	2.0 1.5 1.75 0.8	tɐmɐ	0	32
60	PARE_PNG-47-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	47	*knee	1371	KNEE	oumu	oumu	o u m u	false	7 7 4 7	XYBZ	UYMY	3	3.U.V 3.Y.V 3.M.C 3.Y.V	1.5 1.3 1.75 0.8	oumu	0	34
14	KAMULA-25-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	25	*leaf	628	LEAF	upo	upo	u p o	false	7 1 7	XBZ	YPU	2	2.Y.V 2.P.C 2.U.V	1.5 1.75 0.8	upo	0	36
61	AEKYOM-25-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	25	*leaf	628	LEAF	woE	woE	w o a	false	6 7 7	AXZ	WUA	1	1.W.C 1.U.V 1.A.V	2.0 1.5 0.8	woa	0	35
62	PARE_PNG-25-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	25	*leaf	628	LEAF	use	use	u s e	false	7 3 7	XBZ	YSE	3	3.Y.V 3.S.C 3.E.V	1.5 1.75 0.8	use	0	37
15	KAMULA-22-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	22	*louse	1392	LOUSE	iyo	iyo	i j o	false	7 6 7	XBZ	IJU	2	2.I.V 2.J.C 2.U.V	1.5 1.75 0.8	ijo	0	39
63	AEKYOM-22-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	22	*louse	1392	LOUSE	huolE	huolE	h u o l a	false	3 7 7 5 7	AXYBZ	HYULA	1	1.H.C 1.Y.V 1.U.V 1.L.C 1.A.V	2.0 1.5 1.3 1.75 0.8	huola	0	38
64	PARE_PNG-22-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	22	*louse	1392	LOUSE	kiba o	kiba o	k i b ɐ o	false	1 7 1 7 7	AXBYZ	KIPEU	3	3.K.C 3.I.V 3.P.C 3.E.V 3.U.V	2.0 1.5 1.75 1.3 0.8	kibɐo	0	40
16	KAMULA-86-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	86	*mountain	639	MOUNTAIN	tomoLi	tomoLi	t o m o ʎ i	false	1 7 4 7 5 7	AXBYBZ	TUMULI	2	2.T.C 2.U.V 2.M.C 2.U.V 2.L.C 2.I.V	2.0 1.5 1.75 1.3 1.75 0.8	tomoʎi	0	41
65	PARE_PNG-86-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	86	*mountain	639	MOUNTAIN	giso	giso	g i s o	false	1 7 3 7	AXBZ	KISU	3	3.K.C 3.I.V 3.S.C 3.U.V	2.0 1.5 1.75 0.8	giso	0	42
17	KAMULA-100-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	100	*name	1405	NAME	hi	hi	h i	false	3 7	AX	HI	2	2.H.C 2.I.V	2.0 1.5	hi	0	44
66	AEKYOM-100-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	100	*name	1405	NAME	hi	hi	h i	false	3 7	AX	HI	1	1.H.C 1.I.V	2.0 1.5	hi	0	43
67	PARE_PNG-100-1	PARE_PNG	PARE_PNG	pare1271	Pare	Kamula-Elevala	Elevala		False	100	*name	1405	NAME	hi	hi	h i	false	3 7	AX	HI	3	3.H.C 3.I.V	2.0 1.5	hi	0	45
18	KAMULA-96-1	KAMULA	KAMULA	kamu1260	Kamula	Kamula-Elevala			False	96	*new	1231	NEW	omoko	omoko	o m o k o	false	7 4 7 1 7	XBYBZ	UMUKU	2	2.U.V 2.M.C 2.U.V 2.K.C 2.U.V	1.5 1.75 1.3 1.75 0.8	omoko	0	47
68	AEKYOM-96-1	AEKYOM	AEKYOM	aeky1238	Aekyom	Kamula-Elevala	Elevala		False	96	*new	1231	NEW	warmEnE	warmEnE	w ɐ r m a n a	false	6 7 5 4 7 4 7	AXMBYBZ	WERMANA	1	1.W.C 1.E.V 1.R.c 1.M.C 1.A.V 1.N.C 1.A.V	2.0 1.5 1.1 1.75 1.3 1.75 0.8	wɐrmana	0	46
